,ignition_date,state,total_area_ha,log_total_area_ha,fire_count,outlier_type,ignition_cause
1099,2009-08-10,Victoria,128.0,4.859812404361672,1,None,Not recorded
1100,2009-08-11,Queensland,754.0,6.626717749249025,2,None,Not recorded
1101,2009-08-12,Queensland,5583.0,8.627660644442209,1,None,Not recorded
1102,2009-08-14,Queensland,7836.0,8.966611387052865,2,None,Not recorded
1103,2009-08-15,Queensland,1072.0,6.9782137426306985,1,None,Not recorded
1104,2009-08-16,Queensland,19431.0,9.874676470682008,2,None,Not recorded
1105,2009-08-18,Queensland,4946.0,8.506536611227709,1,None,Not recorded
1106,2009-08-19,Queensland,36924.0,10.51664410739958,1,None,Not recorded
1107,2009-08-21,Queensland,13.0,2.6390573296152584,1,None,Not recorded
1108,2009-08-22,Queensland,29256.0,10.283874140267756,4,None,Not recorded
1109,2009-08-23,Queensland,7473.0,8.91918561004543,4,None,Not recorded
1110,2009-08-24,Queensland,1652.0,7.410347097821024,6,None,Not recorded
1111,2009-08-25,Queensland,9691.0,9.179056081936416,4,None,Not recorded
1112,2009-08-26,Queensland,152.0,5.030437921392435,1,None,Not recorded
1113,2009-08-27,Queensland,3.0,1.3862943611198906,2,None,Not recorded
1114,2009-08-28,Queensland,37.0,3.6375861597263857,1,None,Not recorded
1115,2009-08-29,Queensland,1996.0,7.599401333415815,1,None,Not recorded
1116,2009-08-30,Queensland,175.0,5.170483995038151,1,None,Not recorded
1117,2009-08-30,Victoria,4.0,1.6094379124341003,1,None,Not recorded
1118,2009-09-01,Queensland,35.0,3.58351893845611,1,None,Not recorded
1119,2009-09-02,Queensland,38034.0,10.546262067431401,3,None,Not recorded
1120,2009-09-04,Queensland,4681.0,8.451480648050856,1,None,Not recorded
1121,2009-09-05,Queensland,4401.0,8.389814262086407,2,None,Not recorded
1122,2009-09-06,Queensland,488.0,6.192362489474872,1,None,Not recorded
1123,2009-09-07,Queensland,1339.0,7.200424892944957,1,None,Not recorded
1124,2009-09-08,Queensland,117850.0,11.677176393691026,4,None,Not recorded
1125,2009-09-09,Queensland,1582.0,7.367077059881012,4,None,Not recorded
1126,2009-09-10,Queensland,11085.0,9.31343832997975,2,None,Not recorded
1127,2009-09-10,South Australia,1.0,0.6931471805599453,1,None,Not recorded
1128,2009-09-12,Queensland,464.0,6.142037405587356,1,None,Not recorded
1129,2009-09-12,Victoria,1.0,0.6931471805599453,1,None,Not recorded
1130,2009-09-13,Queensland,524.0,6.263398262591624,3,None,Not recorded
1131,2009-09-14,Queensland,349032.0,12.762921752588365,4,EVT outlier,Not recorded
1132,2009-09-14,Victoria,0.0,0.0,1,None,Not recorded
1133,2009-09-15,Queensland,42661.0,10.661063873251763,2,None,Not recorded
1134,2009-09-16,Queensland,62637.0,11.045127401674756,4,None,Not recorded
1135,2009-09-17,Queensland,70541.0,11.163963556095796,3,None,Not recorded
1136,2009-09-19,Queensland,3118.0,8.045267716607803,2,None,Not recorded
1137,2009-09-20,Queensland,4958.0,8.508959386489133,3,None,Not recorded
1138,2009-09-21,Queensland,5188.0,8.55429627936774,2,None,Not recorded
1139,2009-09-22,Queensland,158891.0,11.975980005127758,4,None,Not recorded
1140,2009-09-22,South Australia,1.0,0.6931471805599453,1,None,Not recorded
1141,2009-09-23,Queensland,181.0,5.204006687076795,1,None,Not recorded
1142,2009-09-24,Queensland,27594.0,10.225389875873601,7,None,Not recorded
1143,2009-09-25,Queensland,3659.0,8.205218426395412,4,None,Not recorded
1144,2009-09-25,Victoria,23.0,3.1780538303479458,1,None,Not recorded
1145,2009-09-26,New South Wales,95.0,4.564348191467836,1,None,Natural
1146,2009-09-26,Queensland,9064.0,9.112176123188952,4,None,Not recorded
1147,2009-09-27,Queensland,8942.0,9.09862638234618,6,None,Not recorded
1148,2009-09-28,Queensland,5253.0,8.566744970245486,2,None,Not recorded
1149,2009-09-29,Queensland,67059.0,11.113343020020219,5,None,Not recorded
1150,2009-09-30,Queensland,310.0,5.739792912179234,3,None,Not recorded
1151,2009-10-01,Queensland,24233.0,10.095511884791469,3,None,Not recorded
1152,2009-10-02,Queensland,21337.0,9.968244799751407,5,None,Not recorded
1153,2009-10-03,Queensland,4793.0,8.475120414994329,3,None,Not recorded
1154,2009-10-04,Queensland,1647.0,7.4073177104694174,5,None,Not recorded
1155,2009-10-05,Queensland,49139.0,10.80242864607517,3,None,Not recorded
1156,2009-10-06,Queensland,56112.0,10.935122793721016,5,None,Not recorded
1157,2009-10-07,Queensland,14262.0,9.565424050523422,2,None,Not recorded
1158,2009-10-08,Queensland,1952.0,7.577121930876679,3,None,Not recorded
1159,2009-10-09,Queensland,25871.0,10.160916581816888,4,None,Not recorded
1160,2009-10-09,Western Australia,13033.0,9.475316606892326,2,None,Natural
1161,2009-10-10,Queensland,842.0,6.736966958001855,5,None,Not recorded
1162,2009-10-10,Western Australia,382.0,5.948034989180646,1,None,Natural
1163,2009-10-11,Queensland,458.0,6.129050210060545,1,None,Not recorded
1164,2009-10-11,South Australia,64.0,4.174387269895637,2,None,Not recorded
1165,2009-10-11,Western Australia,104347.0,11.555486746054303,1,None,Natural
1166,2009-10-12,Queensland,17749.0,9.784140794903562,3,None,Not recorded
1167,2009-10-13,New South Wales,922.0,6.827629234502852,1,None,Natural
1168,2009-10-13,Queensland,610330.0,13.321756711933714,5,EVT outlier,Not recorded
1169,2009-10-14,Queensland,4208.0,8.344980368770571,3,None,Not recorded
1170,2009-10-15,Queensland,13591.0,9.517236663351769,4,None,Not recorded
1171,2009-10-16,Queensland,12458.0,9.430198532298864,2,None,Not recorded
1172,2009-10-16,Western Australia,76008.0,11.238607033309881,1,None,Natural
1173,2009-10-17,Queensland,23363.0,10.0589516551602,2,None,Not recorded
1174,2009-10-17,Western Australia,175226.0,12.073837555199807,1,None,Natural
1175,2009-10-18,Queensland,1276.0,7.152268856032539,1,None,Not recorded
1176,2009-10-18,Western Australia,20.0,3.044522437723423,1,None,Natural
1177,2009-10-19,Queensland,84260.0,11.341674403490117,1,None,Not recorded
1178,2009-10-20,New South Wales,55.0,4.02535169073515,1,None,Natural
1179,2009-10-20,Queensland,1859.0,7.528331766707247,3,None,Not recorded
1180,2009-10-20,South Australia,1286.0,7.160069207596127,1,None,Not recorded
1181,2009-10-21,Queensland,2.0,1.0986122886681098,1,None,Not recorded
1182,2009-10-22,Queensland,1481.0,7.301147805856032,2,None,Not recorded
1183,2009-10-23,New South Wales,1070.0,6.976348070447749,5,None,Natural
1184,2009-10-23,Victoria,3.0,1.3862943611198906,1,None,Not recorded
1185,2009-10-24,New South Wales,312.0,5.746203190540153,5,None,Natural
1186,2009-10-24,Queensland,1038.0,6.946013991099227,2,None,Not recorded
1187,2009-10-24,Western Australia,1301.0,7.171656822768514,2,None,Natural
1188,2009-10-25,New South Wales,1.0,0.6931471805599453,1,None,Natural
1189,2009-10-25,Queensland,3783.0,8.238536930171769,3,None,Not recorded
1190,2009-10-25,Western Australia,2062.0,7.631916513071252,1,None,Natural
1191,2009-10-26,Queensland,2093.0,7.646831391430482,2,None,Not recorded
1192,2009-10-26,Western Australia,1370.0,7.223295679562314,3,None,Natural
1193,2009-10-27,Queensland,1550.0,7.346655163176539,3,None,Not recorded
1194,2009-10-28,Queensland,11200.0,9.32375833901174,1,None,Not recorded
1195,2009-10-30,Victoria,6365.0,8.758726607842037,3,None,Not recorded
1196,2009-10-31,New South Wales,318.0,5.765191102784844,1,None,Natural
1197,2009-10-31,Queensland,136629.0,11.825031821332534,1,None,Not recorded
1198,2009-11-01,New South Wales,2017.0,7.609862200913554,1,None,Natural
1199,2009-11-01,Queensland,319171.0,12.673485421411982,6,None,Not recorded
1200,2009-11-01,Victoria,13.0,2.6390573296152584,1,None,Not recorded
1201,2009-11-01,Western Australia,10749.0,9.28266103355581,1,None,Natural
1202,2009-11-02,New South Wales,3.0,1.3862943611198906,1,None,Natural
1203,2009-11-02,Queensland,17.0,2.8903717578961645,1,None,Not recorded
1204,2009-11-02,Victoria,4214.0,8.346404870435956,2,None,Not recorded
1205,2009-11-03,Queensland,20399.0,9.923290179832307,3,None,Not recorded
1206,2009-11-03,Western Australia,6030.0,8.704668113450987,1,None,Natural
1207,2009-11-04,Queensland,3613.0,8.192570471152173,2,None,Not recorded
1208,2009-11-04,Western Australia,4218.0,8.347353412124338,1,None,Natural
1209,2009-11-05,Queensland,1120.0,7.02197642307216,2,None,Not recorded
1210,2009-11-06,Queensland,23770.0,10.076221629305257,1,None,Not recorded
1211,2009-11-06,Victoria,1.0,0.6931471805599453,1,None,Not recorded
1212,2009-11-06,Western Australia,8687.0,9.069698042173716,2,None,Natural
1213,2009-11-07,Queensland,1509.0,7.31986492980897,2,None,Not recorded
1214,2009-11-07,Victoria,548.0,6.3080984415095305,1,None,Not recorded
1215,2009-11-07,Western Australia,10491.0,9.258368340986765,2,None,Natural
1216,2009-11-08,Queensland,61451.0,11.02601166125055,3,None,Not recorded
1217,2009-11-09,South Australia,280.0,5.638354669333745,1,None,Not recorded
1218,2009-11-09,Victoria,17.0,2.8903717578961645,1,None,Not recorded
1219,2009-11-09,Western Australia,11622.0,9.360741172643708,1,None,Natural
1220,2009-11-10,Victoria,20.0,3.044522437723423,2,None,Not recorded
1221,2009-11-10,Western Australia,859.0,6.756932389247553,3,None,Natural
1222,2009-11-11,Queensland,121304.0,11.706063314198031,6,None,Not recorded
1223,2009-11-11,Western Australia,1699.0,7.438383530044307,3,None,Natural
1224,2009-11-12,New South Wales,1.0,0.6931471805599453,1,None,Natural
1225,2009-11-12,Queensland,10050.0,9.21542741102474,1,None,Not recorded
1226,2009-11-12,Victoria,1.0,0.6931471805599453,1,None,Not recorded
1227,2009-11-12,Western Australia,1.0,0.6931471805599453,1,None,Natural
1228,2009-11-13,New South Wales,5.0,1.791759469228055,1,None,Natural
1229,2009-11-13,Queensland,14366.0,9.572689189010719,2,None,Not recorded
1230,2009-11-14,Queensland,10258.0,9.235910648087712,2,None,Not recorded
1231,2009-11-14,South Australia,4.0,1.6094379124341003,1,None,Not recorded
1232,2009-11-14,Western Australia,861.0,6.759255270663693,1,None,Natural
1233,2009-11-15,New South Wales,39.0,3.6888794541139363,2,None,Natural
1234,2009-11-15,Queensland,455200.0,13.0284943586284,4,EVT outlier,Not recorded
1235,2009-11-16,New South Wales,870.0,6.769641976852503,1,None,Natural
1236,2009-11-16,Queensland,6956.0,8.847503625923641,3,None,Not recorded
1237,2009-11-16,Western Australia,50675.0,10.833207704721945,3,None,Natural
1238,2009-11-17,New South Wales,8545.0,9.05321861620397,4,None,Natural
1239,2009-11-17,Queensland,77714.0,11.260803567916998,11,None,Not recorded
1240,2009-11-18,New South Wales,11568.0,9.356084386028888,1,None,Natural
1241,2009-11-18,Queensland,11503.0,9.350450079960828,6,None,Not recorded
1242,2009-11-18,South Australia,70.0,4.2626798770413155,1,None,Not recorded
1243,2009-11-19,New South Wales,6292.0,8.747193183526933,10,None,Natural
1244,2009-11-19,Queensland,130957.0,11.782631940089672,7,None,Not recorded
1245,2009-11-19,South Australia,1600.0,7.3783837129967145,10,None,Not recorded
1246,2009-11-19,Victoria,132.0,4.890349128221754,1,None,Not recorded
1247,2009-11-20,New South Wales,687.0,6.5337888379333435,13,None,Natural
1248,2009-11-20,South Australia,16.0,2.833213344056216,1,None,Not recorded
1249,2009-11-20,Victoria,293.0,5.683579767338681,6,None,Not recorded
1250,2009-11-21,New South Wales,1784.0,7.487173694213739,10,None,Natural
1251,2009-11-21,Queensland,12050.0,9.396902923027392,5,None,Not recorded
1252,2009-11-21,Western Australia,20460.0,9.92627591416656,1,None,Natural
1253,2009-11-22,New South Wales,44.0,3.8066624897703196,4,None,Natural
1254,2009-11-22,Queensland,44207.0,10.696661047163198,4,None,Not recorded
1255,2009-11-22,Western Australia,1977.0,7.589841512182657,1,None,Natural
1256,2009-11-23,New South Wales,2719.0,7.908387159290043,1,None,Natural
1257,2009-11-23,Queensland,9422.0,9.150908788206756,5,None,Not recorded
1258,2009-11-24,New South Wales,741.0,6.60934924316738,2,None,Natural
1259,2009-11-24,Western Australia,37.0,3.6375861597263857,1,None,Natural
1260,2009-11-25,Queensland,16385.0,9.70418259070176,2,None,Not recorded
1261,2009-11-25,South Australia,2.0,1.0986122886681098,1,None,Not recorded
1262,2009-11-26,Victoria,18.0,2.9444389791664403,1,None,Not recorded
1263,2009-11-27,New South Wales,63.0,4.1588830833596715,3,None,Natural
1264,2009-11-27,Queensland,2.0,1.0986122886681098,1,None,Not recorded
1265,2009-11-28,New South Wales,17.0,2.8903717578961645,2,None,Natural
1266,2009-11-28,Queensland,8210.0,9.01322999770879,6,None,Not recorded
1267,2009-11-29,New South Wales,723.0,6.584791392385716,2,None,Natural
1268,2009-11-29,Queensland,18137.0,9.805764464007513,5,None,Not recorded
1269,2009-11-30,New South Wales,2514.0,7.83002808253384,1,None,Natural
1270,2009-11-30,Queensland,324.0,5.783825182329737,2,None,Not recorded
1271,2009-12-01,New South Wales,2.0,1.0986122886681098,1,None,Natural
1272,2009-12-01,Queensland,47142.0,10.760940814685789,3,None,Not recorded
1273,2009-12-02,Queensland,9506.0,9.15978364835903,2,None,Not recorded
1274,2009-12-03,New South Wales,2.0,1.0986122886681098,1,None,Natural
1275,2009-12-03,Queensland,2077.0,7.639161171659173,1,None,Not recorded
1276,2009-12-03,Victoria,0.0,0.0,1,None,Not recorded
1277,2009-12-03,Western Australia,3488.0,8.157370441186774,1,None,Natural
1278,2009-12-04,New South Wales,37.0,3.6375861597263857,4,None,Natural
1279,2009-12-04,Queensland,5145.0,8.545974992841689,2,None,Not recorded
1280,2009-12-05,New South Wales,33012.0,10.404656702268806,12,None,Natural
1281,2009-12-05,Queensland,284.0,5.652489180268651,4,None,Not recorded
1282,2009-12-05,Western Australia,80224.0,11.292590465978058,4,None,Natural
1283,2009-12-06,New South Wales,1497.0,7.311886164077165,2,None,Natural
1284,2009-12-06,Queensland,5180.0,8.552753366814787,4,None,Not recorded
1285,2009-12-06,Western Australia,15607.0,9.655538882302947,2,None,Natural
1286,2009-12-07,New South Wales,1.0,0.6931471805599453,1,None,Natural
1287,2009-12-07,Queensland,4698.0,8.455104999102815,5,None,Not recorded
1288,2009-12-08,New South Wales,38786.0,10.565840417922663,15,None,Natural
1289,2009-12-08,Queensland,19812.0,9.89409356689426,1,None,Not recorded
1290,2009-12-08,Western Australia,9187.0,9.125653563808989,1,None,Natural
1291,2009-12-09,New South Wales,24583.0,10.109851103810321,8,None,Natural
1292,2009-12-10,New South Wales,261.0,5.568344503761097,2,None,Natural
1293,2009-12-10,Queensland,2011.0,7.60688453121963,5,None,Not recorded
1294,2009-12-11,New South Wales,4116.0,8.322880021769905,4,None,Natural
1295,2009-12-11,Queensland,24832.0,10.119928692790662,3,None,Not recorded
1296,2009-12-12,New South Wales,23.0,3.1780538303479458,1,None,Natural
1297,2009-12-12,Queensland,4781.0,8.47261414801827,3,None,Not recorded
1298,2009-12-13,Queensland,150998.0,11.925028493258576,2,None,Not recorded
1299,2009-12-13,Western Australia,29.0,3.4011973816621555,1,None,Natural
1300,2009-12-15,New South Wales,223.0,5.4116460518550396,4,None,Natural
1301,2009-12-15,Queensland,82922.0,11.325667745345328,2,None,Not recorded
1302,2009-12-16,Victoria,6931.0,8.843903650835497,6,None,Not recorded
1303,2009-12-17,New South Wales,47.0,3.871201010907891,1,None,Natural
1304,2009-12-17,Queensland,121.0,4.804021044733257,1,None,Not recorded
1305,2009-12-17,Victoria,10423.0,9.251866118804681,1,None,Not recorded
1306,2009-12-17,Western Australia,311.0,5.7430031878094825,1,None,Natural
1307,2009-12-18,New South Wales,126.0,4.844187086458591,1,None,Natural
1308,2009-12-18,Queensland,4.0,1.6094379124341003,1,None,Not recorded
1309,2009-12-19,Western Australia,3.0,1.3862943611198906,3,None,Natural
1310,2009-12-20,Western Australia,868.0,6.767343125265392,6,None,Natural
1311,2009-12-21,Western Australia,0.0,0.0,2,None,Natural
1312,2009-12-22,New South Wales,2466.0,7.810758116529357,3,None,Natural
1313,2009-12-22,Victoria,88.0,4.48863636973214,1,None,Not recorded
1314,2009-12-23,New South Wales,375.0,5.929589143389895,10,None,Natural
1315,2009-12-23,Queensland,703.0,6.556778356158042,1,None,Not recorded
1316,2009-12-23,South Australia,1862.0,7.529943370601589,2,None,Not recorded
1317,2009-12-23,Victoria,50.0,3.9318256327243257,1,None,Not recorded
1318,2009-12-24,Queensland,1406.0,7.249215057114389,1,None,Not recorded
1319,2009-12-24,South Australia,4.0,1.6094379124341003,1,None,Not recorded
1320,2009-12-24,Victoria,0.0,0.0,1,None,Not recorded
1321,2009-12-27,Western Australia,8.0,2.1972245773362196,1,None,Natural
1322,2009-12-29,South Australia,63.0,4.1588830833596715,2,None,Not recorded
1323,2009-12-30,Victoria,251.0,5.529429087511423,1,None,Not recorded
1324,2009-12-31,South Australia,8634.0,9.06357899058078,5,None,Not recorded
1325,2009-12-31,Tasmania,4.0,1.6094379124341003,3,None,Natural
1326,2009-12-31,Victoria,3.0,1.3862943611198906,1,None,Not recorded
1327,2010-01-01,South Australia,58.0,4.07753744390572,1,None,Not recorded
1328,2010-01-01,Tasmania,623.0,6.436150368369428,9,None,Natural
1329,2010-01-02,Victoria,12.0,2.5649493574615367,1,None,Not recorded
1330,2010-01-03,Victoria,11.0,2.4849066497880004,1,None,Not recorded
1331,2010-01-03,Western Australia,3828.0,8.250358951477294,1,None,Natural
1332,2010-01-04,Queensland,2217.0,7.704361167910313,1,None,Not recorded
1333,2010-01-04,Victoria,782.0,6.663132695990803,2,None,Not recorded
1334,2010-01-04,Western Australia,7076.0,8.864605368075784,2,None,Natural
1335,2010-01-06,Victoria,48.0,3.8918202981106265,2,None,Not recorded
1336,2010-01-06,Western Australia,1.0,0.6931471805599453,1,None,Natural
1337,2010-01-07,Tasmania,0.0,0.0,2,None,Natural
1338,2010-01-09,South Australia,42.0,3.7612001156935624,2,None,Not recorded
1339,2010-01-09,Victoria,22.0,3.1354942159291497,1,None,Not recorded
1340,2010-01-09,Western Australia,2361.0,7.767263996757308,2,None,Natural
1341,2010-01-11,South Australia,132.0,4.890349128221754,3,None,Not recorded
1342,2010-01-12,Queensland,59.0,4.0943445622221,1,None,Not recorded
1343,2010-01-12,Tasmania,135.0,4.912654885736052,3,None,Natural
1344,2010-01-12,Victoria,61.0,4.127134385045092,2,None,Not recorded
1345,2010-01-16,New South Wales,32.0,3.4965075614664802,2,None,Natural
1346,2010-01-16,South Australia,2.0,1.0986122886681098,1,None,Not recorded
1347,2010-01-16,Victoria,6320.0,8.751632702472298,1,None,Not recorded
1348,2010-01-17,New South Wales,97.0,4.584967478670572,3,None,Natural
1349,2010-01-17,Victoria,5.0,1.791759469228055,1,None,Not recorded
1350,2010-01-19,Queensland,3612.0,8.19229373114764,1,None,Not recorded
1351,2010-01-20,Queensland,898.0,6.80128303447162,2,None,Not recorded
1352,2010-01-20,Western Australia,81.0,4.406719247264253,1,None,Natural
1353,2010-01-21,South Australia,325.0,5.786897381366708,2,None,Not recorded
1354,2010-01-22,South Australia,277.0,5.627621113690637,4,None,Not recorded
1355,2010-01-22,Victoria,1760.0,7.473637108496206,3,None,Not recorded
1356,2010-01-23,New South Wales,461.0,6.135564891081739,1,None,Natural
1357,2010-01-23,Queensland,968.0,6.876264611890766,2,None,Not recorded
1358,2010-01-23,Western Australia,74.0,4.31748811353631,4,None,Natural
1359,2010-01-24,Queensland,952.0,6.859614903654202,1,None,Not recorded
1360,2010-01-24,Western Australia,268.0,5.594711379601839,5,None,Natural
1361,2010-01-25,New South Wales,2.0,1.0986122886681098,1,None,Natural
1362,2010-01-25,South Australia,95.0,4.564348191467836,2,None,Not recorded
1363,2010-01-25,Tasmania,3397.0,8.130942302231878,1,None,Natural
1364,2010-01-25,Western Australia,163869.0,12.00682870954027,5,None,Natural
1365,2010-01-26,New South Wales,2024.0,7.613324979540639,1,None,Natural
1366,2010-01-26,Victoria,252.0,5.53338948872752,2,None,Not recorded
1367,2010-01-27,Queensland,745.0,6.61472560020376,2,None,Not recorded
1368,2010-01-27,South Australia,160.0,5.081404364984463,4,None,Not recorded
1369,2010-01-27,Tasmania,39.0,3.6888794541139363,1,None,Natural
1370,2010-01-27,Victoria,0.0,0.0,1,None,Not recorded
1371,2010-01-27,Western Australia,0.0,0.0,1,None,Natural
1372,2010-01-28,New South Wales,73.0,4.30406509320417,2,None,Natural
1373,2010-01-28,South Australia,414.0,6.028278520230698,3,None,Not recorded
1374,2010-01-31,Victoria,323.0,5.780743515792329,2,None,Not recorded
1375,2010-02-01,New South Wales,8.0,2.1972245773362196,2,None,Natural
1376,2010-02-01,South Australia,174.0,5.1647859739235145,1,None,Not recorded
1377,2010-02-01,Victoria,1.0,0.6931471805599453,1,None,Not recorded
1378,2010-02-02,New South Wales,30.0,3.4339872044851463,1,None,Natural
1379,2010-02-02,Western Australia,14624.0,9.590487672100057,2,None,Natural
1380,2010-02-03,Victoria,19.0,2.995732273553991,1,None,Not recorded
1381,2010-02-04,South Australia,15.0,2.772588722239781,1,None,Not recorded
1382,2010-02-04,Western Australia,8621.0,9.06207235530708,1,None,Natural
1383,2010-02-05,New South Wales,1.0,0.6931471805599453,1,None,Natural
1384,2010-02-05,Western Australia,61521.0,11.027150113404021,1,None,Natural
1385,2010-02-06,Western Australia,45.0,3.828641396489095,4,None,Natural
1386,2010-02-07,New South Wales,6.0,1.9459101490553132,1,None,Natural
1387,2010-02-07,South Australia,4.0,1.6094379124341003,1,None,Not recorded
1388,2010-02-07,Western Australia,19362.0,9.871119307503399,1,None,Natural
1389,2010-02-09,Australian Capital Territory,2.0,1.0986122886681098,1,None,Natural
1390,2010-02-09,South Australia,1.0,0.6931471805599453,1,None,Not recorded
1391,2010-02-09,Victoria,14.0,2.70805020110221,5,None,Not recorded
1392,2010-02-09,Western Australia,378.0,5.937536205082426,5,None,Natural
1393,2010-02-10,South Australia,138.0,4.9344739331306915,2,None,Not recorded
1394,2010-02-10,Tasmania,0.0,0.0,1,None,Natural
1395,2010-02-10,Victoria,312.0,5.746203190540153,6,None,Not recorded
1396,2010-02-10,Western Australia,0.0,0.0,1,None,Natural
1397,2010-02-11,Victoria,3.0,1.3862943611198906,1,None,Not recorded
1398,2010-02-11,Western Australia,8.0,2.1972245773362196,2,None,Natural
1399,2010-02-12,New South Wales,1.0,0.6931471805599453,1,None,Natural
1400,2010-02-12,Western Australia,5701.0,8.648572269472618,1,None,Natural
1401,2010-02-13,Western Australia,103956.0,11.551732631086258,2,None,Natural
1402,2010-02-15,New South Wales,0.0,0.0,1,None,Natural
1403,2010-02-15,Victoria,19.0,2.995732273553991,1,None,Not recorded
1404,2010-02-16,Western Australia,23625.0,10.070103079508465,3,None,Natural
1405,2010-02-17,South Australia,1.0,0.6931471805599453,1,None,Not recorded
1406,2010-02-17,Western Australia,98.0,4.59511985013459,1,None,Natural
1407,2010-02-18,Western Australia,0.0,0.0,1,None,Natural
1408,2010-02-19,South Australia,201.0,5.308267697401205,1,None,Not recorded
1409,2010-02-19,Western Australia,8669.0,9.067624069774588,2,None,Natural
1410,2010-02-21,Tasmania,1.0,0.6931471805599453,1,None,Natural
1411,2010-02-21,Western Australia,0.0,0.0,1,None,Natural
1412,2010-02-22,Western Australia,206.0,5.332718793265369,1,None,Natural
1413,2010-02-24,Victoria,1.0,0.6931471805599453,1,None,Not recorded
1414,2010-02-24,Western Australia,2067.0,7.63433723562832,2,None,Natural
1415,2010-02-25,South Australia,1.0,0.6931471805599453,1,None,Not recorded
1416,2010-02-25,Western Australia,10279.0,9.237955539009157,3,None,Natural
1417,2010-02-26,Western Australia,33796.0,10.42812732013549,8,None,Natural
1418,2010-02-27,Tasmania,0.0,0.0,1,None,Natural
1419,2010-02-27,Western Australia,2.0,1.0986122886681098,2,None,Natural
1420,2010-02-28,South Australia,66.0,4.204692619390966,3,None,Not recorded
1421,2010-03-01,Western Australia,11519.0,9.351839934249883,1,None,Natural
1422,2010-03-02,Victoria,185.0,5.225746673713202,2,None,Not recorded
1423,2010-03-08,Western Australia,8.0,2.1972245773362196,1,None,Natural
1424,2010-03-11,South Australia,35.0,3.58351893845611,1,None,Not recorded
1425,2010-03-15,Victoria,51.0,3.9512437185814275,1,None,Not recorded
1426,2010-03-17,Victoria,1357.0,7.213768308118642,1,None,Not recorded
1427,2010-03-18,Victoria,922.0,6.827629234502852,1,None,Not recorded
1428,2010-03-21,Western Australia,8.0,2.1972245773362196,1,None,Natural
1429,2010-03-23,Western Australia,0.0,0.0,3,None,Natural
1430,2010-03-24,Victoria,24.0,3.2188758248682006,1,None,Not recorded
1431,2010-03-25,Victoria,9.0,2.302585092994046,1,None,Not recorded
1432,2010-03-25,Western Australia,0.0,0.0,6,None,Natural
1433,2010-03-28,Victoria,288.0,5.666426688112432,1,None,Not recorded
1434,2010-03-28,Western Australia,0.0,0.0,2,None,Natural
1435,2010-04-02,Western Australia,0.0,0.0,3,None,Natural
1436,2010-04-03,Western Australia,1.0,0.6931471805599453,1,None,Natural
1437,2010-04-29,South Australia,72.0,4.290459441148391,1,None,Not recorded
1438,2010-05-01,South Australia,960.0,6.8679744089702925,1,None,Not recorded
1439,2010-05-03,South Australia,20.0,3.044522437723423,1,None,Not recorded
1440,2010-05-17,South Australia,31.0,3.4657359027997265,1,None,Not recorded
1441,2010-06-15,Queensland,827.0,6.71901315438526,1,None,Not recorded
1442,2010-06-25,Queensland,4145.0,8.329899292995725,1,None,Not recorded
1443,2010-07-01,Queensland,16815.0,9.730086093116732,1,None,Not recorded
1444,2010-07-03,Queensland,28.0,3.367295829986474,1,None,Not recorded
1445,2010-07-19,Queensland,11.0,2.4849066497880004,1,None,Not recorded
1446,2010-08-01,Queensland,4287.0,8.363575702750637,1,None,Not recorded
1447,2010-08-04,Queensland,134.0,4.90527477843843,1,None,Not recorded
1448,2010-08-06,Queensland,0.0,0.0,1,None,Not recorded
1449,2010-08-16,Queensland,24.0,3.2188758248682006,1,None,Not recorded
1450,2010-08-20,Queensland,0.0,0.0,1,None,Not recorded
1451,2010-08-23,Victoria,72.0,4.290459441148391,1,None,Not recorded
1452,2010-09-08,Queensland,140.0,4.948759890378168,1,None,Not recorded
1453,2010-09-10,Queensland,5061.0,8.529516941105069,1,None,Not recorded
1454,2010-09-12,Queensland,6.0,1.9459101490553132,1,None,Not recorded
1455,2010-09-14,Queensland,272.0,5.60947179518496,1,None,Not recorded
1456,2010-09-15,Queensland,1192.0,7.084226422097916,3,None,Not recorded
1457,2010-09-16,Victoria,5.0,1.791759469228055,1,None,Not recorded
1458,2010-09-17,Victoria,1.0,0.6931471805599453,1,None,Not recorded
1459,2010-09-26,Queensland,1135.0,7.035268599281097,1,None,Not recorded
1460,2010-09-27,Western Australia,16660.0,9.72082593792907,1,None,Natural
1461,2010-09-29,Western Australia,15719.0,9.662689065983198,1,None,Natural
1462,2010-10-02,Queensland,7744.0,8.954802752850968,1,None,Not recorded
1463,2010-10-03,Queensland,10956.0,9.301733800405394,1,None,Not recorded
1464,2010-10-04,Western Australia,34526.0,10.4494969056366,3,None,Natural
1465,2010-10-06,Western Australia,135.0,4.912654885736052,1,None,Natural
1466,2010-10-07,Queensland,12468.0,9.431000842996585,2,None,Not recorded
1467,2010-10-09,Queensland,2276.0,7.7306140660637395,2,None,Not recorded
1468,2010-10-10,Victoria,19.0,2.995732273553991,2,None,Not recorded
1469,2010-10-11,Queensland,2173.0,7.684324067681155,1,None,Not recorded
1470,2010-10-13,Queensland,1083.0,6.988413181999592,1,None,Not recorded
1471,2010-10-20,Queensland,9366.0,9.14494815320913,1,None,Not recorded
1472,2010-10-22,South Australia,650.0,6.478509642208569,1,None,Not recorded
1473,2010-10-22,Victoria,612.0,6.418364935936212,1,None,Not recorded
