,State,NDVI_min,NDVI_max,NDVI_mean,NDVI_std,NDVI_var,Date
374,New South Wales,-0.2,0.9991,0.2782253,0.1508394,0.022904050000000002,2020-01-01
375,New South Wales,-0.2,0.9992,0.34329805,0.2032618,0.04147465,2020-02-01
376,New South Wales,-0.2,0.9991,0.4186182,0.22469795,0.050506,2020-03-01
377,New South Wales,-0.2,0.9988,0.47031815,0.22217825,0.04937655,2020-04-01
378,New South Wales,-0.2,0.99895,0.4906975,0.2115236,0.04474225,2020-05-01
379,New South Wales,-0.2,0.99875,0.5148686,0.21488145,0.04620225,2020-06-01
380,New South Wales,-0.2,0.999,0.53067085,0.22948970000000002,0.0526745,2020-07-01
381,New South Wales,-0.2,0.9991,0.5348267,0.22639589999999998,0.05125565,2020-08-01
382,New South Wales,-0.2,0.9993,0.50253275,0.22613745,0.0511602,2020-09-01
383,New South Wales,-0.2,0.99945,0.43520135000000004,0.2113349,0.04466955,2020-10-01
384,New South Wales,-0.2,0.9986,0.3890178,0.2019894,0.0407997,2020-11-01
385,New South Wales,-0.2,0.9989,0.3705824,0.1947345,0.0379233,2020-12-01
580,Queensland,-0.2,0.99945,0.359724,0.17950175000000002,0.03224035,2005-01-01
581,Queensland,-0.2,0.9995,0.36574005,0.1861911,0.03466760000000001,2005-02-01
582,Queensland,-0.2,0.99935,0.33994820000000003,0.18052725,0.03259655,2005-03-01
583,Queensland,-0.2,0.9994,0.32555015,0.1769316,0.031306299999999995,2005-04-01
584,Queensland,-0.2,0.99945,0.3305199,0.17480954999999998,0.030579299999999997,2005-05-01
585,Queensland,-0.2,0.9993,0.34187619999999996,0.1724722,0.0297468,2005-06-01
586,Queensland,-0.2,0.9994,0.34828125,0.1616416,0.02613945,2005-07-01
587,Queensland,-0.2,0.9994000000000001,0.32749090000000003,0.1528332,0.02336465,2005-08-01
588,Queensland,-0.2,0.99935,0.2868768,0.13903795000000002,0.0193427,2005-09-01
589,Queensland,-0.2,0.9994,0.2911619,0.1481353,0.0219441,2005-10-01
590,Queensland,-0.2,0.9993,0.2993035,0.16278915,0.02650035,2005-11-01
591,Queensland,-0.2,0.99945,0.29613455,0.1623775,0.02638395,2005-12-01
592,Queensland,-0.2,0.9995,0.29791725,0.16311745,0.026699,2006-01-01
593,Queensland,-0.2,0.99955,0.35283525,0.18673879999999998,0.0348722,2006-02-01
594,Queensland,-0.2,0.99955,0.36362695,0.18437185,0.034005099999999996,2006-03-01
595,Queensland,-0.2,0.9994,0.39763835000000003,0.1913568,0.0366194,2006-04-01
596,Queensland,-0.2,0.99945,0.39503435,0.19145685,0.03666275,2006-05-01
597,Queensland,-0.2,0.9993,0.372531,0.17751475,0.0315115,2006-06-01
598,Queensland,-0.2,0.9994,0.3575554,0.1713097,0.0293589,2006-07-01
599,Queensland,-0.2,0.99925,0.32108765,0.15601395,0.02434585,2006-08-01
600,Queensland,-0.2,0.9994,0.29039835,0.14664345,0.0215121,2006-09-01
601,Queensland,-0.2,0.9993,0.271999,0.137947,0.0190294,2006-10-01
602,Queensland,-0.2,0.9993,0.27607475000000004,0.14003025,0.01961435,2006-11-01
603,Queensland,-0.2,0.99945,0.2791016,0.14163265,0.0200625,2006-12-01
604,Queensland,-0.2,0.99955,0.32208205,0.15653455,0.0245124,2007-01-01
605,Queensland,-0.2,0.99955,0.38819395,0.1756116,0.03084865,2007-02-01
606,Queensland,-0.2,0.99945,0.38334124999999997,0.1862821,0.034702449999999996,2007-03-01
607,Queensland,-0.2,0.9994,0.34863225,0.17712450000000002,0.03137785,2007-04-01
608,Queensland,-0.2,0.9994,0.3409144,0.1687164,0.02846555,2007-05-01
609,Queensland,-0.2,0.99915,0.3413334,0.1703946,0.02903535,2007-06-01
610,Queensland,-0.2,0.9993000000000001,0.33330785,0.1606793,0.0258276,2007-07-01
611,Queensland,-0.2,0.9994,0.3336343,0.15868895,0.02518755,2007-08-01
612,Queensland,-0.2,0.9994000000000001,0.3058446,0.1519182,0.02310075,2007-09-01
613,Queensland,-0.2,0.9991,0.2894314,0.1491363,0.0222416,2007-10-01
614,Queensland,-0.2,0.9995,0.29193365000000004,0.15011115,0.02254345,2007-11-01
615,Queensland,-0.2,0.99955,0.3326506,0.16537815,0.0273503,2007-12-01
616,Queensland,-0.2,0.99955,0.3799777,0.1821612,0.033252699999999996,2008-01-01
617,Queensland,-0.2,0.9996,0.42166919999999997,0.202764,0.04112055,2008-02-01
618,Queensland,-0.2,0.9995,0.410037,0.19997015,0.039998099999999995,2008-03-01
619,Queensland,-0.2,0.9994000000000001,0.37308155,0.1901996,0.0361879,2008-04-01
620,Queensland,-0.2,0.9994,0.35312045,0.1779838,0.03168015,2008-05-01
621,Queensland,-0.2,0.99945,0.35467235,0.17657835,0.0311841,2008-06-01
622,Queensland,-0.2,0.99835,0.33871355,0.1714425,0.0293928,2008-07-01
623,Queensland,-0.2,0.9994000000000001,0.3180446,0.16076835,0.0258471,2008-08-01
624,Queensland,-0.2,0.99935,0.3154302,0.1579503,0.024950550000000002,2008-09-01
625,Queensland,-0.2,0.9994000000000001,0.29434455,0.15135645,0.02291065,2008-10-01
626,Queensland,-0.2,0.9992,0.305195,0.1590096,0.025284,2008-11-01
627,Queensland,-0.2,0.99955,0.32632229999999995,0.1744057,0.030423850000000002,2008-12-01
628,Queensland,-0.2,0.9995,0.3529252,0.18044755,0.03262375,2009-01-01
629,Queensland,-0.2,0.99945,0.43017155,0.19413605,0.03768905,2009-02-01
630,Queensland,-0.2,0.99945,0.41853914999999997,0.1916344,0.03672645,2009-03-01
631,Queensland,-0.2,0.9993000000000001,0.4000558,0.18157600000000002,0.0329705,2009-04-01
632,Queensland,-0.2,0.99935,0.3864484,0.17832565,0.031802250000000004,2009-05-01
633,Queensland,-0.2,0.99935,0.36457324999999996,0.1728456,0.0298758,2009-06-01
634,Queensland,-0.2,0.99925,0.34133115,0.16547855,0.02739065,2009-07-01
635,Queensland,-0.2,0.9993,0.3144623,0.1527119,0.02333505,2009-08-01
636,Queensland,-0.2,0.999,0.2825485,0.1341675,0.0180255,2009-09-01
637,Queensland,-0.2,0.9992,0.2720438,0.1293159,0.0167226,2009-10-01
638,Queensland,-0.2,0.99935,0.2745454,0.1319048,0.0173992,2009-11-01
639,Queensland,-0.2,0.9995,0.2764732,0.13235745,0.01754895,2009-12-01
640,Queensland,-0.2,0.9994000000000001,0.3623117,0.1589922,0.02527885,2010-01-01
641,Queensland,-0.2,0.99945,0.46366295,0.1811749,0.032828750000000004,2010-02-01
642,Queensland,-0.2,0.99945,0.48483944999999995,0.17499065,0.030621799999999998,2010-03-01
643,Queensland,-0.2,0.9994,0.47324755,0.17035,0.0290208,2010-04-01
644,Queensland,-0.2,0.9994000000000001,0.43672555,0.1696529,0.02878245,2010-05-01
645,Queensland,-0.2,0.99945,0.40331324999999996,0.16678055,0.02782255,2010-06-01
646,Queensland,-0.2,0.9994,0.37898414999999996,0.1639932,0.0268952,2010-07-01
647,Queensland,-0.2,0.99945,0.3715885,0.15998079999999998,0.02559475,2010-08-01
648,Queensland,-0.2,0.9995,0.38910115,0.16399665000000002,0.02690085,2010-09-01
649,Queensland,-0.2,0.9994,0.3963999,0.1653735,0.0273484,2010-10-01
650,Queensland,-0.2,0.9995,0.37713005,0.1640776,0.026926600000000002,2010-11-01
651,Queensland,-0.2,0.99955,0.43467155,0.17865399999999998,0.03193065,2010-12-01
652,Queensland,-0.2,0.9996,0.4629102,0.1829387,0.0334701,2011-01-01
653,Queensland,-0.2,0.99955,0.46882155000000003,0.17416895,0.030345900000000002,2011-02-01
654,Queensland,-0.2,0.9995,0.48849305,0.16380265,0.02683605,2011-03-01
655,Queensland,-0.2,0.99945,0.49681005,0.16119645,0.025997350000000002,2011-04-01
656,Queensland,-0.2,0.9993000000000001,0.44785275,0.16351245,0.02673635,2011-05-01
657,Queensland,-0.2,0.99935,0.41259985,0.1612633,0.026009499999999998,2011-06-01
658,Queensland,-0.2,0.99945,0.37937535,0.1576724,0.0248651,2011-07-01
659,Queensland,-0.2,0.9994000000000001,0.35087175,0.15090365,0.0227749,2011-08-01
660,Queensland,-0.2,0.99935,0.3342859,0.1430873,0.02047425,2011-09-01
661,Queensland,-0.2,0.9995,0.326105,0.1424281,0.0202858,2011-10-01
662,Queensland,-0.2,0.9995,0.328942,0.1475549,0.02177275,2011-11-01
663,Queensland,-0.2,0.9995,0.39568875000000003,0.16290844999999998,0.0265459,2011-12-01
664,Queensland,-0.2,0.9995,0.38217009999999996,0.1671208,0.027929700000000002,2012-01-01
665,Queensland,-0.2,0.99955,0.458378,0.1863093,0.034711149999999996,2012-02-01
666,Queensland,-0.2,0.9995,0.4813866,0.17054355,0.029109299999999998,2012-03-01
667,Queensland,-0.2,0.9995,0.46337575,0.16919885,0.0286287,2012-04-01
668,Queensland,-0.2,0.9995,0.4265413,0.1693001,0.0286678,2012-05-01
669,Queensland,-0.2,0.9993,0.4090754,0.1698317,0.0288435,2012-06-01
670,Queensland,-0.2,0.9994000000000001,0.39059875,0.16562345,0.02743665,2012-07-01
671,Queensland,-0.2,0.9994000000000001,0.35583319999999996,0.1553152,0.024125550000000003,2012-08-01
672,Queensland,-0.2,0.9992,0.3285004,0.14451555,0.02088835,2012-09-01
673,Queensland,-0.2,0.9994000000000001,0.3107002,0.1398963,0.0195728,2012-10-01
674,Queensland,-0.2,0.9992,0.310263,0.1458371,0.0212684,2012-11-01
675,Queensland,-0.2,0.99935,0.31277035,0.1437805,0.020677,2012-12-01
676,Queensland,-0.2,0.9994,0.3290548,0.1539587,0.0237553,2013-01-01
677,Queensland,-0.2,0.99955,0.36819795,0.1806801,0.03267075,2013-02-01
678,Queensland,-0.2,0.9994000000000001,0.4161567,0.2041124,0.041662649999999996,2013-03-01
679,Queensland,-0.2,0.99955,0.39592,0.20289225,0.041171150000000004,2013-04-01
680,Queensland,-0.2,0.99945,0.38144895,0.19378285,0.03755235,2013-05-01
681,Queensland,-0.2,0.9994,0.365317,0.18565045,0.03447215,2013-06-01
682,Queensland,-0.2,0.9992,0.3427534,0.1766961,0.03122225,2013-07-01
683,Queensland,-0.2,0.99945,0.31108020000000003,0.1610789,0.02597295,2013-08-01
684,Queensland,-0.2,0.9992,0.28798355,0.14586654999999998,0.0212809,2013-09-01
685,Queensland,-0.2,0.9992,0.2766704,0.1388287,0.0192734,2013-10-01
686,Queensland,-0.2,0.99955,0.28674695,0.1461518,0.0214125,2013-11-01
687,Queensland,-0.20000000000000004,0.9993666666666666,0.3090675333333333,0.1634456333333333,0.026715,2013-12-01
688,Queensland,-0.2,0.9993,0.3096438,0.16370099999999999,0.02680875,2014-01-01
689,Queensland,-0.2,0.9995,0.36617659999999996,0.17716005,0.0313916,2014-02-01
690,Queensland,-0.2,0.99955,0.4044313,0.17358935,0.030163250000000003,2014-03-01
691,Queensland,-0.2,0.9993,0.40210805000000005,0.19371585,0.03754815,2014-04-01
692,Queensland,-0.2,0.9995,0.370517,0.1860578,0.034626950000000004,2014-05-01
693,Queensland,-0.2,0.99935,0.35573865,0.18134635,0.03289735,2014-06-01
694,Queensland,-0.2,0.99945,0.3252917,0.1672653,0.02799285,2014-07-01
695,Queensland,-0.2,0.99925,0.3114924,0.15833665,0.0250917,2014-08-01
696,Queensland,-0.2,0.9993,0.29619819999999997,0.1484352,0.02203525,2014-09-01
697,Queensland,-0.2,0.9995,0.2809976,0.1389771,0.0193146,2014-10-01
698,Queensland,-0.2,0.9995,0.27219375,0.1360536,0.01851105,2014-11-01
699,Queensland,-0.2,0.9995,0.31630515000000003,0.16598544999999998,0.027688050000000002,2014-12-01
700,Queensland,-0.2,0.99945,0.37304255,0.1808385,0.03275225,2015-01-01
701,Queensland,-0.2,0.9995,0.37995305,0.1992117,0.0396976,2015-02-01
702,Queensland,-0.2,0.99945,0.364414,0.1968843,0.03876345,2015-03-01
703,Queensland,-0.2,0.99955,0.35283765,0.1944632,0.037817149999999994,2015-04-01
704,Queensland,-0.2,0.9993,0.342633,0.1869346,0.0349493,2015-05-01
705,Queensland,-0.2,0.99955,0.34028590000000003,0.1825003,0.0333079,2015-06-01
706,Queensland,-0.2,0.99945,0.32460920000000004,0.1765267,0.0311666,2015-07-01
707,Queensland,-0.2,0.9993,0.3056087,0.16570255,0.027460699999999998,2015-08-01
708,Queensland,-0.2,0.99935,0.2852509,0.15285100000000001,0.0233833,2015-09-01
709,Queensland,-0.2,0.9995,0.2705126,0.144344,0.0208352,2015-10-01
710,Queensland,-0.2,0.9994,0.28368479999999996,0.1540338,0.02373285,2015-11-01
711,Queensland,-0.2,0.99955,0.28278765,0.1605007,0.02576605,2015-12-01
712,Queensland,-0.2,0.99935,0.3418928,0.16833150000000002,0.0283395,2016-01-01
713,Queensland,-0.2,0.9994000000000001,0.39198745,0.19416434999999999,0.037703299999999995,2016-02-01
714,Queensland,-0.2,0.99955,0.3896265,0.19227735,0.036980200000000005,2016-03-01
715,Queensland,-0.2,0.9995,0.36935975,0.18417065,0.03392535,2016-04-01
716,Queensland,-0.2,0.99935,0.36049279999999995,0.17851,0.0318678,2016-05-01
717,Queensland,-0.2,0.99945,0.3784032,0.1750434,0.03064655,2016-06-01
718,Queensland,-0.2,0.99945,0.39576055,0.1645964,0.0270969,2016-07-01
719,Queensland,-0.2,0.9995,0.39512755,0.16050405,0.0257661,2016-08-01
720,Queensland,-0.2,0.99945,0.38757495,0.1504233,0.02263125,2016-09-01
721,Queensland,-0.2,0.99945,0.3408294,0.13957245000000001,0.01948635,2016-10-01
722,Queensland,-0.2,0.9992,0.3107026,0.1336305,0.0178571,2016-11-01
723,Queensland,-0.2,0.9993000000000001,0.31793565,0.13796655000000002,0.019056749999999997,2016-12-01
724,Queensland,-0.2,0.99955,0.37343099999999996,0.1638714,0.02687015,2017-01-01
725,Queensland,-0.2,0.99955,0.3797024,0.17340685,0.03011605,2017-02-01
726,Queensland,-0.2,0.9995,0.40581855,0.1965877,0.038672200000000004,2017-03-01
727,Queensland,-0.2,0.9995,0.39806325,0.1973833,0.038973049999999995,2017-04-01
728,Queensland,-0.2,0.99945,0.3855289,0.19008245000000001,0.03613265,2017-05-01
729,Queensland,-0.2,0.99945,0.36815085000000003,0.18064205,0.0326415,2017-06-01
730,Queensland,-0.2,0.9994,0.34499959999999996,0.17274585,0.02985555,2017-07-01
731,Queensland,-0.2,0.9994000000000001,0.3097446,0.15584894999999999,0.02432145,2017-08-01
732,Queensland,-0.2,0.99945,0.2924823,0.14087070000000002,0.019852799999999997,2017-09-01
733,Queensland,-0.2,0.9993,0.3200099,0.1665027,0.0277232,2017-10-01
734,Queensland,-0.2,0.9996,0.31468015,0.16506355,0.027245949999999998,2017-11-01
735,Queensland,-0.2,0.99945,0.32032965,0.1761357,0.031025,2017-12-01
736,Queensland,-0.2,0.99935,0.31748695,0.17932975,0.0321612,2018-01-01
737,Queensland,-0.2,0.99945,0.35660975,0.20112665000000002,0.04050205,2018-02-01
738,Queensland,-0.2,0.99955,0.4201071,0.2043908,0.0417845,2018-03-01
739,Queensland,-0.2,0.99945,0.39348375,0.19410434999999998,0.0376808,2018-04-01
740,Queensland,-0.2,0.99935,0.35580095,0.18526635,0.034324099999999996,2018-05-01
741,Queensland,-0.2,0.99945,0.34249169999999995,0.17730895,0.031439,2018-06-01
742,Queensland,-0.2,0.9994000000000001,0.32144305,0.17059059999999998,0.029109450000000002,2018-07-01
743,Queensland,-0.2,0.99935,0.29730865,0.15653845,0.0245156,2018-08-01
744,Queensland,-0.2,0.9992,0.27646625,0.14241195,0.02028795,2018-09-01
745,Queensland,-0.2,0.9992,0.2877006,0.15158,0.0229765,2018-10-01
746,Queensland,-0.2,0.9992,0.28499025,0.15112695,0.0228429,2018-11-01
747,Queensland,-0.2,0.9994000000000001,0.29281265,0.16140605000000002,0.02619655,2018-12-01
748,Queensland,-0.2,0.99955,0.29936680000000004,0.17419995,0.030372200000000002,2019-01-01
749,Queensland,-0.2,0.99935,0.34095365,0.1833932,0.03364115,2019-02-01
750,Queensland,-0.2,0.9996,0.3757585,0.19054705,0.036308900000000005,2019-03-01
751,Queensland,-0.2,0.9994000000000001,0.4236647,0.182532,0.03332355,2019-04-01
752,Queensland,-0.2,0.9994000000000001,0.4123327,0.1754424,0.03078625,2019-05-01
753,Queensland,-0.2,0.99945,0.38474995,0.17159025,0.0294433,2019-06-01
754,Queensland,-0.2,0.99935,0.35049745,0.16463715,0.0271133,2019-07-01
755,Queensland,-0.2,0.9993,0.3125153,0.15025460000000002,0.0225907,2019-08-01
756,Queensland,-0.2,0.99925,0.28249785000000005,0.1348742,0.0181985,2019-09-01
757,Queensland,-0.2,0.9994,0.2741955,0.1323903,0.0175272,2019-10-01
758,Queensland,-0.2,0.9992,0.26961325,0.1291509,0.016687300000000002,2019-11-01
759,Queensland,-0.2,0.9993,0.2669521,0.13224305,0.017494950000000002,2019-12-01
760,Queensland,-0.2,0.9993,0.2795774,0.14896285,0.0222513,2020-01-01
761,Queensland,-0.2,0.99945,0.40603155,0.19636725,0.038704550000000004,2020-02-01
762,Queensland,-0.2,0.99955,0.43993905,0.19836155,0.039368749999999994,2020-03-01
763,Queensland,-0.2,0.9995,0.39162545,0.18511470000000002,0.034280000000000005,2020-04-01
764,Queensland,-0.2,0.9994,0.3658416,0.17669915,0.03122475,2020-05-01
765,Queensland,-0.2,0.9994,0.35974249999999997,0.17995995,0.03238795,2020-06-01
766,Queensland,-0.2,0.99925,0.34024829999999995,0.17084875,0.0291914,2020-07-01
767,Queensland,-0.2,0.9987999999999999,0.31797355,0.15992235,0.0255923,2020-08-01
768,Queensland,-0.2,0.99945,0.29531070000000004,0.1447985,0.020986650000000003,2020-09-01
769,Queensland,-0.2,0.99925,0.2869009,0.14355255,0.020610499999999997,2020-10-01
770,Queensland,-0.2,0.9996,0.2765211,0.1414807,0.0200168,2020-11-01
771,Queensland,-0.2,0.9995,0.28178855,0.14718855,0.0217352,2020-12-01
773,South Australia,-0.2,0.9984,0.18410925,0.0793636,0.0062986,2005-01-01
774,South Australia,-0.2,0.99245,0.18627875,0.0844144,0.0071258,2005-02-01
775,South Australia,-0.2,0.9904,0.18739515,0.0839841,0.00705335,2005-03-01
776,South Australia,-0.2,0.9742999999999999,0.18946005,0.0874759,0.0076536,2005-04-01
777,South Australia,-0.2,0.99705,0.19603779999999998,0.09376425,0.008799999999999999,2005-05-01
778,South Australia,-0.2,0.9982,0.2184852,0.11305715,0.0128172,2005-06-01
779,South Australia,-0.2,0.9986999999999999,0.2408158,0.13274425,0.01766755,2005-07-01
780,South Australia,-0.2,0.9977,0.25416815000000004,0.1690167,0.02866445,2005-08-01
781,South Australia,-0.2,0.99245,0.24783775000000002,0.17960325,0.03226975,2005-09-01
782,South Australia,-0.2,0.9978,0.2285353,0.1565192,0.0244983,2005-10-01
783,South Australia,-0.2,0.9964999999999999,0.210111,0.12315675,0.015444349999999999,2005-11-01
784,South Australia,-0.2,0.9981500000000001,0.1894287,0.08659985,0.007507949999999999,2005-12-01
785,South Australia,-0.2,0.9966,0.19075345,0.08508895,0.0072409499999999995,2006-01-01
786,South Australia,-0.2,0.9963,0.19850299999999999,0.09390645,0.0088193,2006-02-01
787,South Australia,-0.2,0.9991,0.20223895,0.09665214999999999,0.00934195,2006-03-01
788,South Australia,-0.2,0.9982,0.22263215,0.1242713,0.0155099,2006-04-01
789,South Australia,-0.2,0.9985999999999999,0.2348529,0.1466305,0.02150285,2006-05-01
790,South Australia,-0.2,0.9984999999999999,0.23227304999999998,0.14419545,0.0207924,2006-06-01
791,South Australia,-0.2,0.99715,0.24992455000000002,0.16136445,0.02603995,2006-07-01
792,South Australia,-0.2,0.9957,0.2458661,0.15840235000000003,0.0251017,2006-08-01
793,South Australia,-0.2,0.9936,0.21705625,0.12849655,0.016598250000000002,2006-09-01
794,South Australia,-0.2,0.9883,0.1926604,0.0968941,0.0093885,2006-10-01
795,South Australia,-0.2,0.9923,0.1833126,0.08223095,0.006775150000000001,2006-11-01
796,South Australia,-0.2,0.9946999999999999,0.17236845,0.0704922,0.0049692,2006-12-01
797,South Australia,-0.2,0.9985999999999999,0.17748795,0.07524415000000001,0.0056726,2007-01-01
798,South Australia,-0.2,0.9977,0.18697155,0.07909795,0.0062576,2007-02-01
799,South Australia,-0.2,0.9828,0.1954976,0.0850551,0.007250449999999999,2007-03-01
800,South Australia,-0.2,0.9981,0.2177045,0.10099050000000001,0.010290049999999999,2007-04-01
801,South Australia,-0.2,0.999,0.25489649999999997,0.14110265,0.01995405,2007-05-01
802,South Australia,-0.2,0.9983,0.26657625,0.15826475,0.025076,2007-06-01
803,South Australia,-0.2,0.9988,0.26163325000000004,0.17329915,0.03004805,2007-07-01
804,South Australia,-0.2,0.9975,0.24342580000000003,0.1712631,0.0293766,2007-08-01
805,South Australia,-0.2,0.9984,0.21733815,0.14065445,0.0198552,2007-09-01
806,South Australia,-0.2,0.998,0.1983637,0.1135605,0.012896,2007-10-01
807,South Australia,-0.2,0.99755,0.1856372,0.09363075,0.00880795,2007-11-01
808,South Australia,-0.2,0.99855,0.180804,0.07754825000000001,0.00601415,2007-12-01
809,South Australia,-0.2,0.9977,0.1784345,0.0755252,0.0057041999999999995,2008-01-01
810,South Australia,-0.2,0.9945999999999999,0.1784392,0.07501025,0.005626600000000001,2008-02-01
811,South Australia,-0.2,0.96295,0.17759589999999997,0.07557245000000001,0.0057127,2008-03-01
812,South Australia,-0.2,0.99395,0.185889,0.0899697,0.00810575,2008-04-01
813,South Australia,-0.2,0.9963,0.19923475000000002,0.1146469,0.0131769,2008-05-01
814,South Australia,-0.2,0.9983500000000001,0.22438524999999998,0.14165775,0.020090049999999998,2008-06-01
815,South Australia,-0.2,0.9979,0.23598565,0.16472915,0.0271565,2008-07-01
816,South Australia,-0.2,0.9987,0.23269095,0.17666579999999998,0.0312121,2008-08-01
817,South Australia,-0.2,0.9970000000000001,0.21175215,0.15451285,0.0240048,2008-09-01
818,South Australia,-0.2,0.99865,0.18259305,0.10235585,0.01058485,2008-10-01
819,South Australia,-0.2,0.9881,0.1742397,0.07664,0.0058737,2008-11-01
820,South Australia,-0.2,0.9976499999999999,0.1874139,0.0784165,0.006159400000000001,2008-12-01
821,South Australia,-0.2,0.9965,0.18440184999999998,0.07818485,0.0061161,2009-01-01
822,South Australia,-0.2,0.99245,0.1762365,0.07399565,0.00547615,2009-02-01
823,South Australia,-0.2,0.9842500000000001,0.18380735,0.0824738,0.0068055,2009-03-01
824,South Australia,-0.2,0.9854499999999999,0.19131664999999998,0.0926997,0.00863735,2009-04-01
825,South Australia,-0.2,0.9936,0.2152518,0.1291257,0.016721350000000003,2009-05-01
826,South Australia,-0.2,0.99925,0.2413767,0.16194545,0.026312349999999998,2009-06-01
827,South Australia,-0.2,0.9987,0.2525959,0.1864917,0.0347963,2009-07-01
828,South Australia,-0.2,0.99735,0.24222149999999998,0.1871794,0.035047850000000005,2009-08-01
829,South Australia,-0.2,0.9993,0.2232671,0.1631959,0.02667435,2009-09-01
830,South Australia,-0.2,0.9878,0.2107057,0.1433887,0.0205603,2009-10-01
831,South Australia,-0.2,0.9969,0.1868406,0.099577,0.0100678,2009-11-01
832,South Australia,-0.2,0.9974000000000001,0.18671515,0.0804423,0.0064717,2009-12-01
833,South Australia,-0.2,0.99785,0.191575,0.080069,0.00641185,2010-01-01
834,South Australia,-0.2,0.9976,0.2013102,0.0827338,0.006845550000000001,2010-02-01
835,South Australia,-0.2,0.98445,0.21535715,0.0908371,0.0082525,2010-03-01
836,South Australia,-0.2,0.9977,0.23509049999999998,0.11454945,0.01314065,2010-04-01
837,South Australia,-0.2,0.9982,0.25067225,0.12776135,0.01635905,2010-05-01
838,South Australia,-0.2,0.99905,0.2697276,0.1445273,0.0209143,2010-06-01
839,South Australia,-0.2,0.9987999999999999,0.2770477,0.1651209,0.027287699999999998,2010-07-01
840,South Australia,-0.2,0.9994000000000001,0.2891107,0.18431745,0.03397925,2010-08-01
841,South Australia,-0.2,0.9964500000000001,0.28846510000000003,0.1748023,0.0305785,2010-09-01
842,South Australia,-0.2,0.996,0.2716736,0.1496777,0.0224034,2010-10-01
843,South Australia,-0.2,0.9983,0.24003145,0.10779505,0.011807000000000002,2010-11-01
844,South Australia,-0.2,0.99745,0.22222945,0.09152135,0.00837955,2010-12-01
845,South Australia,-0.2,0.99765,0.2173976,0.09526205,0.009075449999999999,2011-01-01
846,South Australia,-0.2,0.9883,0.24840734999999997,0.09997465,0.009999850000000001,2011-02-01
847,South Australia,-0.2,0.99695,0.2960123,0.11395754999999999,0.01302275,2011-03-01
848,South Australia,-0.2,0.998,0.30163585,0.12300939999999999,0.0151346,2011-04-01
849,South Australia,-0.2,0.99895,0.3029398,0.13059925,0.01708075,2011-05-01
850,South Australia,-0.2,0.99885,0.30238485,0.142347,0.02026625,2011-06-01
851,South Australia,-0.2,0.99905,0.3031972,0.1604264,0.0257452,2011-07-01
852,South Australia,-0.2,0.9978,0.2883313,0.17133494999999999,0.02936465,2011-08-01
853,South Australia,-0.2,0.998,0.26078060000000003,0.15270435,0.0233196,2011-09-01
854,South Australia,-0.2,0.9922,0.2373811,0.1351562,0.0182672,2011-10-01
855,South Australia,-0.2,0.9978,0.21559875,0.1005785,0.010173,2011-11-01
856,South Australia,-0.2,0.99715,0.20675785000000002,0.08542525000000001,0.0072975,2011-12-01
857,South Australia,-0.2,0.99855,0.20527615,0.08522235,0.0072631,2012-01-01
858,South Australia,-0.2,0.99755,0.20448234999999998,0.08553525000000001,0.00731645,2012-02-01
859,South Australia,-0.2,0.99815,0.23970570000000002,0.09323329999999999,0.0086938,2012-03-01
860,South Australia,-0.2,0.9979,0.24444925,0.0996841,0.0099644,2012-04-01
861,South Australia,-0.2,0.999,0.2516851,0.1211896,0.014736800000000001,2012-05-01
862,South Australia,-0.2,0.9991,0.26531855,0.1436884,0.0206718,2012-06-01
863,South Australia,-0.2,0.99895,0.27140664999999997,0.16373474999999998,0.02682385,2012-07-01
864,South Australia,-0.2,0.9993,0.2606484,0.17450735,0.03045525,2012-08-01
865,South Australia,-0.2,0.99785,0.24017585,0.1586795,0.02526245,2012-09-01
866,South Australia,-0.2,0.9973000000000001,0.2086167,0.1108286,0.012519249999999999,2012-10-01
867,South Australia,-0.2,0.9986,0.1900793,0.0869725,0.0075642,2012-11-01
868,South Australia,-0.2,0.9989,0.18231845000000002,0.07519039999999999,0.00565575,2012-12-01
869,South Australia,-0.2,0.99265,0.17737075,0.07154075,0.0051181,2013-01-01
870,South Australia,-0.2,0.98535,0.1808341,0.0744156,0.0055378,2013-02-01
871,South Australia,-0.2,0.98995,0.18926294999999999,0.07976545,0.0063684,2013-03-01
872,South Australia,-0.2,0.99395,0.20075805000000002,0.0923805,0.00857585,2013-04-01
873,South Australia,-0.2,0.9982,0.23056015000000002,0.12798925,0.0164365,2013-05-01
874,South Australia,-0.2,0.99865,0.2695045,0.16515639999999998,0.0273207,2013-06-01
875,South Australia,-0.2,0.9991,0.29886875,0.1893181,0.035865350000000004,2013-07-01
876,South Australia,-0.2,0.99815,0.2830977,0.19313995,0.03730525,2013-08-01
877,South Australia,-0.2,0.9956,0.24486934999999999,0.16887570000000002,0.0286812,2013-09-01
878,South Australia,-0.2,0.9955,0.2132577,0.1321074,0.0174524,2013-10-01
879,South Australia,-0.2,0.9991000000000001,0.19556235,0.10514575,0.0110671,2013-11-01
880,South Australia,-0.20000000000000004,0.9971666666666668,0.18392883333333332,0.08276726666666666,0.006851599999999999,2013-12-01
881,South Australia,-0.2,0.9978,0.1813803,0.08013065,0.00642095,2014-01-01
882,South Australia,-0.2,0.99515,0.1907954,0.0856246,0.0073462,2014-02-01
883,South Australia,-0.2,0.9944999999999999,0.2032615,0.09691725,0.009393499999999999,2014-03-01
